State,District,Latitude,Longitude,District code,State name,District name,Male,Female,Population,Literate,Male_Literate,Female_Literate,Workers,Agricultural_Workers,Household_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Literate_Education,Illiterate_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,No. of females per 1000 males,Literacy_ratio
Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,626,TAMIL NADU,Ramanathapuram,682658,670787,1353445,978946,536487,442459,602977,153874,25228,1047411,208038,91139,154,86,29,1186606,107292,708322,389764,252888,983.0,72.0
Tamil Nadu,Salem,11.629324202127655,78.2478257978723,608,TAMIL NADU,Salem,1781571,1700485,3482056,2285562,1285107,1000455,1694160,454210,141503,3326357,95487,53841,412,174,992,2335432,955045,1737345,1029479,713294,954.0,66.0
Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,622,TAMIL NADU,Sivaganga,668672,670429,1339101,959744,526304,433440,620171,199563,14656,1186078,74310,75481,150,80,109,998410,311112,666218,391356,280462,1003.0,72.0
Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,620,TAMIL NADU,Thanjavur,1182416,1223474,2405890,1790998,944264,846734,974079,415361,31200,2075870,190814,133971,231,795,1256,1812871,461123,1193095,712017,499235,1035.0,74.0
Tamil Nadu,Theni,9.924066666666668,77.43458833333332,624,TAMIL NADU,Theni,625683,620216,1245899,870080,479403,390677,591642,315161,14939,1148990,56751,37574,152,79,28,891561,270738,618923,373564,252267,991.0,70.0
Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,602,TAMIL NADU,Thiruvallur,1876062,1852042,3728104,2791721,1495711,1296010,1538054,270586,58240,3325823,143093,233633,1422,951,3693,2687680,610048,1925296,1154775,643614,987.0,75.0
Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,619,TAMIL NADU,Thiruvarur,626693,637584,1264277,946471,503085,443386,540168,295188,10440,1132785,96092,33192,258,151,279,1067502,175564,627880,377118,257116,1017.0,75.0
Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,606,TAMIL NADU,Tiruvannamalai,1235889,1228986,2464875,1626813,909803,717010,1238177,525063,46720,2294369,91636,66987,232,157,7898,1782712,672427,1301347,683904,477668,994.0,66.0
Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,605,TAMIL NADU,Vellore,1961688,1974643,3936331,2773928,1504355,1269573,1689330,391955,136415,3397857,414760,111390,676,438,3514,2965827,891430,2096113,1116437,720713,1007.0,70.0
Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,625,TAMIL NADU,Virudhunagar,967709,974579,1942288,1398788,760375,638413,950158,208702,35298,1822626,47838,67405,245,87,98,1450277,403246,987538,575006,378174,1007.0,72.0
Tripura,Dhalai,23.781360477941163,91.94654283088232,291,TRIPURA,Dhalai,194544,183686,378230,276217,151643,124574,155831,42201,2870,307120,8256,22940,175,39120,85,260948,109130,232286,95548,50269,944.0,73.0
Tripura,North Tripura,24.121739755351683,92.17842538226292,292,TRIPURA,North Tripura,352860,341087,693947,520402,275646,244756,248667,43977,7088,507967,105737,44062,151,34717,307,559122,156840,414878,178608,100274,967.0,75.0
Tripura,South Tripura,23.211874098057383,91.6065807585568,290,TRIPURA,South Tripura,447544,428457,876001,646810,351082,295728,366845,111332,6375,736015,49258,39258,245,49420,106,691125,188363,505558,236676,133424,957.0,74.0
Tripura,West Tripura,23.780166241299337,91.41310788863107,289,TRIPURA,West Tripura,879428,846311,1725739,1361354,722998,638356,698178,156108,25163,1512801,152791,53622,499,2128,362,1464673,279053,940424,499719,284637,962.0,79.0
Uttar Pradesh,Agra,26.99512974910393,78.05278291517321,146,UTTAR PRADESH,Agra,2364953,2053844,4418797,2680510,1614594,1065916,1389844,234455,94184,3922718,411313,10076,12057,4049,21508,3141380,963202,2871903,991255,547873,868.0,61.0
Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557,143,UTTAR PRADESH,Aligarh,1951996,1721893,3673889,2092567,1283380,809187,1174361,267197,78566,2904140,729283,7635,5875,2582,2805,2137251,1352181,2378289,787408,472667,882.0,57.0
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,UTTAR PRADESH,Allahabad,3131807,2822584,5954391,3665727,2199340,1466387,2111907,541146,185877,5102041,796756,13782,4377,4391,2247,4061896,1756098,3764404,1335224,818137,901.0,62.0
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,UTTAR PRADESH,Ambedkar Nagar,1212410,1185478,2397888,1486939,846676,640263,787398,301120,58520,1985654,401678,2536,869,1817,235,1718855,813502,1499494,515229,367234,978.0,62.0
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,UTTAR PRADESH,Auraiya,740040,639505,1379545,930836,546198,384638,442023,151727,12533,1273546,101963,1004,371,332,228,1063360,276224,856336,320763,202054,864.0,67.0
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,UTTAR PRADESH,Azamgarh,2285004,2328909,4613913,2771917,1559414,1212503,1372032,452055,115991,3878626,718692,3810,719,5652,183,4024458,1218146,2930243,965876,699954,1019.0,60.0
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,UTTAR PRADESH,Baghpat,700070,602978,1303048,797970,489858,308112,416695,74500,20347,917474,364583,1840,483,161,16139,887221,376700,817140,283276,194548,861.0,61.0
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,UTTAR PRADESH,Bahraich,1843884,1643847,3487731,1398368,878285,520083,1152160,482897,37965,2291892,1169330,6400,8212,2793,1177,1381933,1920966,2275746,754346,446242,892.0,40.0
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,UTTAR PRADESH,Ballia,1672902,1566872,3239774,1963590,1160960,802630,1019483,384432,72194,3004240,213440,4463,892,1595,233,2348254,1032533,1975934,724362,502628,937.0,61.0
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,UTTAR PRADESH,Balrampur,1114721,1033944,2148665,868357,544943,323414,760253,328768,29916,1333242,805975,3228,900,1866,198,876131,1332817,1415213,442339,283947,928.0,40.0
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,UTTAR PRADESH,Banda,965876,833534,1799410,1002937,630626,372311,701689,273458,19098,1637549,157612,1367,231,168,916,1235531,588025,1120432,408527,265310,863.0,56.0
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,UTTAR PRADESH,Bara Banki,1707073,1553626,3260699,1692458,1010518,681940,1192850,421973,77235,2505444,737106,4857,2090,1553,3016,1760720,1540841,2043335,709494,445269,910.0,52.0
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,UTTAR PRADESH,Bareilly,2357665,2090694,4448359,2191759,1342697,849062,1401971,326376,131699,2830768,1536534,14822,28187,4371,931,2409592,1744527,2893965,952233,514141,887.0,49.0
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,UTTAR PRADESH,Basti,1255272,1209192,2464464,1393783,819719,574064,783688,282260,36856,2082976,364510,3493,900,9753,107,1674771,1021192,1574037,519265,363891,963.0,57.0
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,UTTAR PRADESH,Bijnor,1921215,1761498,3682713,2135393,1241471,893922,1088036,311489,52549,2032081,1585210,6184,50624,1736,2134,2453411,1308683,2404576,786305,450186,917.0,58.0
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,UTTAR PRADESH,Bulandshahr,1845260,1653911,3499171,2031656,1253314,778342,1173260,241137,65937,2707195,777407,4088,2765,669,1572,2184539,1185318,2246254,753949,472808,896.0,58.0
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,UTTAR PRADESH,Chandauli,1017905,934851,1952756,1174606,699454,475152,652543,248674,58552,1727869,215081,2153,1389,340,100,1368472,543247,1222695,437000,287767,918.0,60.0
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,UTTAR PRADESH,Chitrakoot,527721,464009,991730,531072,330339,200733,394197,150695,12555,955372,34559,693,63,101,285,616227,383908,638046,214228,136669,879.0,54.0
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,UTTAR PRADESH,Deoria,1537436,1563510,3100946,1875239,1079288,795951,876246,291016,50418,2730957,358539,3626,818,1182,209,2392325,1130108,1946336,664708,481219,1017.0,60.0
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,UTTAR PRADESH,Etah,947339,827141,1774480,1055202,647042,408160,545984,131779,28396,1611126,146346,2464,708,2887,5671,1048892,718310,1149372,383707,237427,873.0,59.0
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,UTTAR PRADESH,Etawah,845856,735954,1581810,1062003,623583,438420,506072,158026,20803,1457892,113961,1362,1045,1733,3917,1211214,397708,979633,362026,237786,870.0,67.0
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,UTTAR PRADESH,Faizabad,1259628,1211368,2470996,1450901,838339,612562,831209,272734,43505,2094271,365806,3225,1912,737,358,1670696,981915,1534832,543148,367332,962.0,59.0
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,UTTAR PRADESH,Farrukhabad,1006240,878964,1885204,1092677,654827,437850,592267,135679,43528,1596278,276846,3137,3160,3161,487,1277039,710960,1224584,411153,246795,874.0,58.0
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,UTTAR PRADESH,Fatehpur,1384722,1248011,2632733,1512166,911003,601163,1063929,425366,51555,2274674,350700,2201,402,172,199,1738210,895178,1624830,603831,395547,901.0,57.0
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,UTTAR PRADESH,Firozabad,1332046,1166110,2498156,1521806,912314,609492,761521,150221,59942,2140745,314812,3370,1804,3395,19077,1673077,672115,1621154,543730,312689,875.0,61.0
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,UTTAR PRADESH,Gautam Buddha Nagar,890214,757901,1648115,1122947,666065,456882,569109,48845,35400,1394025,215500,7366,9261,895,4518,1335017,342284,1015648,402967,188862,851.0,68.0
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,UTTAR PRADESH,Ghaziabad,2488834,2192811,4681645,3123264,1811397,1311867,1520538,123680,83672,3414427,1186776,19026,23001,3487,16412,3545813,885070,2891069,1139871,559963,881.0,67.0
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,UTTAR PRADESH,Ghazipur,1855075,1765193,3620268,2197549,1293553,903996,1204602,435934,68254,3233790,368153,4181,810,3145,213,2803884,1008996,2234593,774130,556273,952.0,61.0
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,UTTAR PRADESH,Gonda,1787146,1646773,3433919,1679994,1034181,645813,1170552,431532,65299,2739076,678615,4735,1893,649,338,1873028,1620782,2223078,734903,464584,921.0,49.0
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,UTTAR PRADESH,Gorakhpur,2277777,2163118,4440895,2700328,1593890,1106438,1351629,454931,82965,4009037,403847,9662,2123,2848,460,3103910,1453960,2755630,992114,659677,950.0,61.0
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,UTTAR PRADESH,Hardoi,2191442,1901403,4092845,2221601,1374587,847014,1318946,406830,59649,3508131,556219,5822,5688,6671,446,2657604,1481604,2598364,905306,559988,868.0,54.0
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,UTTAR PRADESH,Jalaun,906092,783882,1689974,1075196,653430,421766,620764,243035,26109,1509708,171581,1148,463,2875,256,1169557,461666,1002817,410090,274954,865.0,64.0
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,UTTAR PRADESH,Jaunpur,2220465,2273739,4494204,2731677,1565394,1166283,1437375,436792,88404,3981502,483750,4947,1286,7898,349,3531099,1344789,2826453,927026,689979,1024.0,61.0
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,UTTAR PRADESH,Jhansi,1057436,941167,1998603,1304513,783705,520808,814914,248072,48648,1823930,147842,7050,4951,1203,7328,1287584,483088,1171301,510728,308331,890.0,65.0
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,UTTAR PRADESH,Jyotiba Phule Nagar,963449,876772,1840221,983110,600541,382569,599089,131877,31600,1075440,750368,5952,5295,189,517,1233732,520215,1227283,391275,215849,910.0,53.0
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,UTTAR PRADESH,Kannauj,881776,774840,1656616,1017087,603596,413491,524676,129517,51330,1375788,273967,1263,504,2033,606,1170752,543034,1069916,361028,223535,879.0,61.0
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,UTTAR PRADESH,Kanpur Dehat,963255,832929,1796184,1170243,692964,477279,628864,234069,20783,1612968,176327,1300,478,819,155,1406418,475166,1100820,415918,276272,865.0,65.0
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,UTTAR PRADESH,Kaushambi,838485,761111,1599596,813424,507279,306145,639086,321410,30491,1372381,220423,2225,522,687,545,905188,670750,1034099,336401,210556,908.0,51.0
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,UTTAR PRADESH,Kushinagar,1818055,1746489,3564544,1954820,1183722,771098,1116973,528388,57049,2928462,620244,5006,767,4619,383,2180924,1550315,2236842,772777,500373,961.0,55.0
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,UTTAR PRADESH,Lalitpur,641011,580581,1221592,641191,397586,243605,503351,131354,14882,1163804,33724,1351,1034,69,20390,674358,509536,793551,265080,159666,906.0,52.0
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,UTTAR PRADESH,Lucknow,2394476,2195362,4589838,3127260,1742440,1384820,1542806,203029,99863,3537787,985070,20493,23883,3877,4975,3094625,1146880,2678289,1161686,685258,917.0,68.0
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,UTTAR PRADESH,Mahoba,466358,409600,875958,488106,302283,185823,349676,130422,13523,815142,57454,965,389,94,234,526669,403649,527067,201394,137393,878.0,56.0
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,UTTAR PRADESH,Mainpuri,993377,875152,1868529,1203885,712110,491775,560840,137174,24784,1746649,100723,1729,475,8814,4161,1406443,519493,1193660,402321,265638,881.0,64.0
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,UTTAR PRADESH,Mathura,1367125,1180059,2547184,1507746,943346,564400,840939,179248,44453,2310776,216933,3179,2872,883,2056,1571793,691359,1600686,535738,327854,863.0,59.0
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,UTTAR PRADESH,Mau,1114709,1091259,2205968,1363044,773082,589962,696747,212343,118614,1769937,428555,2109,340,564,155,1708560,659237,1402738,467343,323260,979.0,62.0
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,UTTAR PRADESH,Meerut,1825743,1617946,3443689,2141488,1254520,886968,1090539,153995,63096,2183255,1185643,10582,24912,1855,18544,2302997,990312,2165117,780475,451827,886.0,62.0
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,UTTAR PRADESH,Mirzapur,1312302,1184668,2496970,1428683,865837,562846,881996,334372,80246,2292534,195765,2373,1133,341,701,1691126,868542,1590528,552177,346773,903.0,57.0
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,UTTAR PRADESH,Moradabad,2503186,2268820,4772006,2263848,1357435,906413,1417811,338384,88733,2488265,2248392,13157,7555,1260,2426,2545795,2097292,3168270,988486,525574,906.0,47.0
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,UTTAR PRADESH,Muzaffarnagar,2193434,1950078,4143512,2417339,1448528,968811,1291644,323641,45952,2382914,1711453,6495,18601,1516,16345,2673586,1431537,2671757,911621,544283,889.0,58.0
